indicator,areacd,areanm,geography,observation,unit,measure,period,lower_confidence_interval_95,upper_confidence_interval_95,observation_status
Male healthy life expectancy,W06000015,Cardiff,Local Authority District,61.18,yrs,Years,2011-13,59.47,62.89,
Male healthy life expectancy,W06000015,Cardiff,Local Authority District,60.33,yrs,Years,2014-16,58.25,62.41,
Male healthy life expectancy,W06000016,Rhondda Cynon Taf,Local Authority District,57.53,yrs,Years,2011-13,55.84,59.23,
Male healthy life expectancy,W06000016,Rhondda Cynon Taf,Local Authority District,58.1,yrs,Years,2012-14,56.4,59.8,
Male healthy life expectancy,W06000016,Rhondda Cynon Taf,Local Authority District,57.99,yrs,Years,2013-15,56.25,59.73,
Male healthy life expectancy,W06000016,Rhondda Cynon Taf,Local Authority District,57.9,yrs,Years,2014-16,56.11,59.69,
Male healthy life expectancy,W06000016,Rhondda Cynon Taf,Local Authority District,57.55,yrs,Years,2016-18,55.71,59.4,
Male healthy life expectancy,W06000016,Rhondda Cynon Taf,Local Authority District,56.44,yrs,Years,2017-19,54.53,58.35,
Male healthy life expectancy,W06000016,Rhondda Cynon Taf,Local Authority District,57.14,yrs,Years,2018-20,55.01,59.28,
Male healthy life expectancy,W06000016,Rhondda Cynon Taf,Local Authority District,56.52,yrs,Years,2015-17,54.7,58.34,
Male healthy life expectancy,W06000024,Merthyr Tydfil,Local Authority District,56.29,yrs,Years,2011-13,54.28,58.3,
Male healthy life expectancy,W06000024,Merthyr Tydfil,Local Authority District,57.97,yrs,Years,2012-14,55.93,60.02,
Male healthy life expectancy,W06000024,Merthyr Tydfil,Local Authority District,57.53,yrs,Years,2013-15,55.44,59.62,
Male healthy life expectancy,W06000024,Merthyr Tydfil,Local Authority District,57.98,yrs,Years,2015-17,55.97,59.98,
Male healthy life expectancy,W06000024,Merthyr Tydfil,Local Authority District,58.11,yrs,Years,2016-18,56.05,60.17,
Male healthy life expectancy,W06000024,Merthyr Tydfil,Local Authority District,58.92,yrs,Years,2017-19,56.85,61,
Male healthy life expectancy,W06000024,Merthyr Tydfil,Local Authority District,58.54,yrs,Years,2014-16,56.33,60.74,
Male healthy life expectancy,W06000024,Merthyr Tydfil,Local Authority District,57.67,yrs,Years,2018-20,55.11,60.22,
Male healthy life expectancy,W06000018,Caerphilly,Local Authority District,57.69,yrs,Years,2017-19,55.92,59.46,
Male healthy life expectancy,W06000018,Caerphilly,Local Authority District,57.73,yrs,Years,2011-13,56.01,59.46,
Male healthy life expectancy,W06000018,Caerphilly,Local Authority District,58.55,yrs,Years,2012-14,56.84,60.26,
Male healthy life expectancy,W06000018,Caerphilly,Local Authority District,56.7,yrs,Years,2018-20,54.67,58.74,
Male healthy life expectancy,W06000018,Caerphilly,Local Authority District,56.95,yrs,Years,2014-16,54.95,58.95,
Male healthy life expectancy,W06000018,Caerphilly,Local Authority District,55.18,yrs,Years,2015-17,53.22,57.15,
Male healthy life expectancy,W06000018,Caerphilly,Local Authority District,56.63,yrs,Years,2016-18,54.63,58.63,
Male healthy life expectancy,W06000018,Caerphilly,Local Authority District,57.58,yrs,Years,2013-15,55.8,59.36,
Male healthy life expectancy,W06000019,Blaenau Gwent,Local Authority District,56.22,yrs,Years,2011-13,54.08,58.36,
Male healthy life expectancy,W06000019,Blaenau Gwent,Local Authority District,54.99,yrs,Years,2013-15,52.82,57.16,
Male healthy life expectancy,W06000019,Blaenau Gwent,Local Authority District,54.61,yrs,Years,2014-16,52.3,56.93,
Male healthy life expectancy,W06000019,Blaenau Gwent,Local Authority District,54.07,yrs,Years,2015-17,51.75,56.4,
Male healthy life expectancy,W06000019,Blaenau Gwent,Local Authority District,55.89,yrs,Years,2016-18,53.72,58.06,
Male healthy life expectancy,W06000019,Blaenau Gwent,Local Authority District,55.89,yrs,Years,2017-19,53.78,58,
Male healthy life expectancy,W06000019,Blaenau Gwent,Local Authority District,55.65,yrs,Years,2018-20,53.36,57.93,
Male healthy life expectancy,W06000019,Blaenau Gwent,Local Authority District,56.08,yrs,Years,2012-14,53.9,58.25,
Male healthy life expectancy,W06000020,Torfaen,Local Authority District,58.75,yrs,Years,2011-13,57,60.49,
Male healthy life expectancy,W06000020,Torfaen,Local Authority District,61.05,yrs,Years,2012-14,59.39,62.71,
Male healthy life expectancy,W06000020,Torfaen,Local Authority District,59.65,yrs,Years,2017-19,57.66,61.64,
Male healthy life expectancy,W06000020,Torfaen,Local Authority District,61.17,yrs,Years,2014-16,59.33,63.02,
Male healthy life expectancy,W06000020,Torfaen,Local Authority District,62.36,yrs,Years,2013-15,60.54,64.17,
Male healthy life expectancy,W06000020,Torfaen,Local Authority District,59.63,yrs,Years,2015-17,57.82,61.44,
Male healthy life expectancy,W06000020,Torfaen,Local Authority District,58.43,yrs,Years,2016-18,56.52,60.34,
Male healthy life expectancy,W06000020,Torfaen,Local Authority District,60.75,yrs,Years,2018-20,58.7,62.79,
Male healthy life expectancy,W06000021,Monmouthshire,Local Authority District,68.74,yrs,Years,2018-20,67,70.48,
Male healthy life expectancy,W06000021,Monmouthshire,Local Authority District,66.36,yrs,Years,2017-19,64.55,68.16,
Male healthy life expectancy,W06000021,Monmouthshire,Local Authority District,66.83,yrs,Years,2016-18,65.15,68.51,
Male healthy life expectancy,W06000021,Monmouthshire,Local Authority District,65.74,yrs,Years,2015-17,64.01,67.48,
Male healthy life expectancy,W06000021,Monmouthshire,Local Authority District,66.62,yrs,Years,2014-16,64.98,68.26,
Male healthy life expectancy,W06000021,Monmouthshire,Local Authority District,66.4,yrs,Years,2013-15,64.83,67.96,
Male healthy life expectancy,W06000021,Monmouthshire,Local Authority District,66.07,yrs,Years,2012-14,64.49,67.64,
Male healthy life expectancy,W06000021,Monmouthshire,Local Authority District,64.71,yrs,Years,2011-13,63.21,66.21,
Male healthy life expectancy,W06000022,Newport,Local Authority District,60.66,yrs,Years,2018-20,58.67,62.65,
Male healthy life expectancy,W06000022,Newport,Local Authority District,57.96,yrs,Years,2017-19,55.92,59.99,
Male healthy life expectancy,W06000022,Newport,Local Authority District,59.9,yrs,Years,2012-14,57.99,61.81,
Male healthy life expectancy,W06000022,Newport,Local Authority District,59.82,yrs,Years,2013-15,57.74,61.89,
Male healthy life expectancy,W06000022,Newport,Local Authority District,59.2,yrs,Years,2016-18,57.2,61.19,
Male healthy life expectancy,W06000022,Newport,Local Authority District,59.38,yrs,Years,2011-13,57.36,61.4,
Male healthy life expectancy,W06000022,Newport,Local Authority District,59.84,yrs,Years,2014-16,57.81,61.88,
Male healthy life expectancy,W06000022,Newport,Local Authority District,58.41,yrs,Years,2015-17,56.28,60.55,
Male healthy life expectancy,S92000003,Scotland,Nation,61.72,yrs,Years,2012-14,61.32,62.13,
Male healthy life expectancy,S92000003,Scotland,Nation,61.83,yrs,Years,2013-15,61.42,62.24,
Male healthy life expectancy,S92000003,Scotland,Nation,62.22,yrs,Years,2014-16,61.8,62.64,
Male healthy life expectancy,S92000003,Scotland,Nation,62.32,yrs,Years,2015-17,61.9,62.74,
Male healthy life expectancy,S92000003,Scotland,Nation,61.88,yrs,Years,2016-18,61.46,62.31,
Male healthy life expectancy,S92000003,Scotland,Nation,61.66,yrs,Years,2011-13,61.28,62.04,
Male healthy life expectancy,S92000003,Scotland,Nation,61.68,yrs,Years,2017-19,61.25,62.1,
Male healthy life expectancy,S92000003,Scotland,Nation,60.93,yrs,Years,2018-20,60.43,61.42,
Male healthy life expectancy,S12000033,Aberdeen City,Local Authority District,60.96,yrs,Years,2016-18,58.88,63.03,
Male healthy life expectancy,S12000033,Aberdeen City,Local Authority District,61.47,yrs,Years,2015-17,59.39,63.55,
Male healthy life expectancy,S12000033,Aberdeen City,Local Authority District,60.59,yrs,Years,2017-19,58.43,62.74,
Male healthy life expectancy,S12000033,Aberdeen City,Local Authority District,58.29,yrs,Years,2018-20,55.24,61.34,
Male healthy life expectancy,S12000033,Aberdeen City,Local Authority District,63.98,yrs,Years,2013-15,61.89,66.07,
Male healthy life expectancy,S12000033,Aberdeen City,Local Authority District,62.78,yrs,Years,2014-16,60.65,64.91,
Male healthy life expectancy,S12000034,Aberdeenshire,Local Authority District,67.91,yrs,Years,2017-19,66.18,69.63,
Male healthy life expectancy,S12000034,Aberdeenshire,Local Authority District,67.01,yrs,Years,2018-20,65.1,68.93,
Male healthy life expectancy,S12000034,Aberdeenshire,Local Authority District,68.92,yrs,Years,2016-18,67.2,70.65,
Male healthy life expectancy,S12000034,Aberdeenshire,Local Authority District,68.12,yrs,Years,2015-17,66.41,69.82,
Male healthy life expectancy,S12000034,Aberdeenshire,Local Authority District,66.79,yrs,Years,2014-16,64.92,68.67,
Male healthy life expectancy,S12000034,Aberdeenshire,Local Authority District,65.63,yrs,Years,2013-15,63.67,67.59,
Male healthy life expectancy,S12000041,Angus,Local Authority District,62.21,yrs,Years,2018-20,60.03,64.39,
Male healthy life expectancy,S12000041,Angus,Local Authority District,61.15,yrs,Years,2016-18,59,63.31,
Male healthy life expectancy,S12000041,Angus,Local Authority District,60.98,yrs,Years,2017-19,58.81,63.15,
Male healthy life expectancy,S12000041,Angus,Local Authority District,62.92,yrs,Years,2015-17,60.92,64.91,
Male healthy life expectancy,S12000041,Angus,Local Authority District,65.26,yrs,Years,2013-15,63.37,67.15,
Male healthy life expectancy,S12000041,Angus,Local Authority District,64.29,yrs,Years,2014-16,62.32,66.27,
Male healthy life expectancy,S12000035,Argyll and Bute,Local Authority District,64.7,yrs,Years,2017-19,62.98,66.42,
Male healthy life expectancy,S12000035,Argyll and Bute,Local Authority District,64.29,yrs,Years,2015-17,62.73,65.86,
Male healthy life expectancy,S12000035,Argyll and Bute,Local Authority District,65.21,yrs,Years,2016-18,63.71,66.72,
Male healthy life expectancy,S12000035,Argyll and Bute,Local Authority District,63.4,yrs,Years,2013-15,61.48,65.33,
Male healthy life expectancy,S12000035,Argyll and Bute,Local Authority District,64.33,yrs,Years,2014-16,62.63,66.04,
Male healthy life expectancy,S12000035,Argyll and Bute,Local Authority District,63.39,yrs,Years,2018-20,61.16,65.62,
Male healthy life expectancy,S12000036,City of Edinburgh,Local Authority District,65.4,yrs,Years,2016-18,63.55,67.25,
Male healthy life expectancy,S12000036,City of Edinburgh,Local Authority District,65.03,yrs,Years,2015-17,63.18,66.89,
Male healthy life expectancy,S12000036,City of Edinburgh,Local Authority District,65.13,yrs,Years,2014-16,63.36,66.89,
Male healthy life expectancy,S12000036,City of Edinburgh,Local Authority District,64.2,yrs,Years,2018-20,62.22,66.19,
Male healthy life expectancy,S12000036,City of Edinburgh,Local Authority District,66.29,yrs,Years,2017-19,64.41,68.17,
Male healthy life expectancy,S12000036,City of Edinburgh,Local Authority District,64.89,yrs,Years,2013-15,63.19,66.58,
Male healthy life expectancy,S12000005,Clackmannanshire,Local Authority District,62.21,yrs,Years,2016-18,59.61,64.81,
Male healthy life expectancy,S12000005,Clackmannanshire,Local Authority District,62.78,yrs,Years,2017-19,60.34,65.22,
Male healthy life expectancy,S12000005,Clackmannanshire,Local Authority District,62.47,yrs,Years,2018-20,59.82,65.12,
Male healthy life expectancy,S12000005,Clackmannanshire,Local Authority District,62.57,yrs,Years,2015-17,60.08,65.06,
Male healthy life expectancy,S12000005,Clackmannanshire,Local Authority District,58.95,yrs,Years,2014-16,55.72,62.18,
Male healthy life expectancy,S12000005,Clackmannanshire,Local Authority District,60.05,yrs,Years,2013-15,57,63.1,
Male healthy life expectancy,S12000006,Dumfries and Galloway,Local Authority District,64.53,yrs,Years,2014-16,62.99,66.08,
Male healthy life expectancy,S12000006,Dumfries and Galloway,Local Authority District,64.17,yrs,Years,2016-18,62.51,65.82,
Male healthy life expectancy,S12000006,Dumfries and Galloway,Local Authority District,62.39,yrs,Years,2017-19,60.55,64.24,
Male healthy life expectancy,S12000006,Dumfries and Galloway,Local Authority District,63.11,yrs,Years,2018-20,61.07,65.15,
Male healthy life expectancy,S12000006,Dumfries and Galloway,Local Authority District,63.48,yrs,Years,2013-15,61.93,65.02,
Male healthy life expectancy,S12000006,Dumfries and Galloway,Local Authority District,64.44,yrs,Years,2015-17,62.89,65.99,
Male healthy life expectancy,S12000042,Dundee City,Local Authority District,57.82,yrs,Years,2013-15,55.56,60.08,
Male healthy life expectancy,S12000042,Dundee City,Local Authority District,54.36,yrs,Years,2014-16,51.82,56.89,
Male healthy life expectancy,S12000042,Dundee City,Local Authority District,56.47,yrs,Years,2015-17,54.32,58.62,
Male healthy life expectancy,S12000042,Dundee City,Local Authority District,56.46,yrs,Years,2016-18,54.32,58.6,
Male healthy life expectancy,S12000042,Dundee City,Local Authority District,56.14,yrs,Years,2018-20,53.94,58.35,
Male healthy life expectancy,S12000042,Dundee City,Local Authority District,56.84,yrs,Years,2017-19,54.9,58.78,
Male healthy life expectancy,S12000008,East Ayrshire,Local Authority District,57.73,yrs,Years,2013-15,55.65,59.8,
Male healthy life expectancy,S12000008,East Ayrshire,Local Authority District,57.19,yrs,Years,2018-20,54.53,59.86,
Male healthy life expectancy,S12000008,East Ayrshire,Local Authority District,59.33,yrs,Years,2017-19,57.47,61.19,
Male healthy life expectancy,S12000008,East Ayrshire,Local Authority District,57.79,yrs,Years,2016-18,55.7,59.87,
Male healthy life expectancy,S12000008,East Ayrshire,Local Authority District,60.16,yrs,Years,2015-17,58.18,62.14,
Male healthy life expectancy,S12000008,East Ayrshire,Local Authority District,59.07,yrs,Years,2014-16,56.98,61.16,
Male healthy life expectancy,S12000045,East Dunbartonshire,Local Authority District,66.72,yrs,Years,2018-20,64.68,68.75,
Male healthy life expectancy,S12000045,East Dunbartonshire,Local Authority District,65.11,yrs,Years,2014-16,63.16,67.05,
Male healthy life expectancy,S12000045,East Dunbartonshire,Local Authority District,68.92,yrs,Years,2015-17,67.35,70.5,
Male healthy life expectancy,S12000045,East Dunbartonshire,Local Authority District,69.69,yrs,Years,2016-18,68.11,71.27,
Male healthy life expectancy,S12000045,East Dunbartonshire,Local Authority District,69.81,yrs,Years,2017-19,68.37,71.26,
Male healthy life expectancy,S12000045,East Dunbartonshire,Local Authority District,64.87,yrs,Years,2013-15,62.97,66.76,
Male healthy life expectancy,S12000010,East Lothian,Local Authority District,65.2,yrs,Years,2017-19,63.25,67.15,
Male healthy life expectancy,S12000010,East Lothian,Local Authority District,65.45,yrs,Years,2016-18,63.59,67.31,
Male healthy life expectancy,S12000010,East Lothian,Local Authority District,63.66,yrs,Years,2018-20,61.08,66.25,
Male healthy life expectancy,S12000010,East Lothian,Local Authority District,66.11,yrs,Years,2014-16,64.17,68.06,
Male healthy life expectancy,S12000010,East Lothian,Local Authority District,63.54,yrs,Years,2013-15,61.49,65.58,
Male healthy life expectancy,S12000010,East Lothian,Local Authority District,65.31,yrs,Years,2015-17,63.43,67.18,
Male healthy life expectancy,S12000011,East Renfrewshire,Local Authority District,65.67,yrs,Years,2013-15,63.73,67.62,
Male healthy life expectancy,S12000011,East Renfrewshire,Local Authority District,65.86,yrs,Years,2014-16,63.84,67.88,
Male healthy life expectancy,S12000011,East Renfrewshire,Local Authority District,66.48,yrs,Years,2015-17,64.49,68.47,
Male healthy life expectancy,S12000011,East Renfrewshire,Local Authority District,68.77,yrs,Years,2016-18,66.9,70.64,
Male healthy life expectancy,S12000011,East Renfrewshire,Local Authority District,68.28,yrs,Years,2017-19,66.43,70.14,
Male healthy life expectancy,S12000011,East Renfrewshire,Local Authority District,68.65,yrs,Years,2018-20,66.81,70.49,
Male healthy life expectancy,S12000014,Falkirk,Local Authority District,61.65,yrs,Years,2013-15,59.96,63.34,
Male healthy life expectancy,S12000014,Falkirk,Local Authority District,63.23,yrs,Years,2015-17,61.45,65.01,
Male healthy life expectancy,S12000014,Falkirk,Local Authority District,62.39,yrs,Years,2017-19,60.64,64.14,
Male healthy life expectancy,S12000014,Falkirk,Local Authority District,60.77,yrs,Years,2018-20,58.56,62.97,
Male healthy life expectancy,S12000014,Falkirk,Local Authority District,62.1,yrs,Years,2016-18,60.31,63.9,
Male healthy life expectancy,S12000014,Falkirk,Local Authority District,61.28,yrs,Years,2014-16,59.54,63.01,
Male healthy life expectancy,S12000047,Fife,Local Authority District,57.84,yrs,Years,2018-20,55.43,60.26,
Male healthy life expectancy,S12000047,Fife,Local Authority District,61.56,yrs,Years,2017-19,59.78,63.34,
Male healthy life expectancy,S12000047,Fife,Local Authority District,60.97,yrs,Years,2016-18,58.99,62.96,
Male healthy life expectancy,S12000047,Fife,Local Authority District,62.29,yrs,Years,2015-17,60.43,64.16,
Male healthy life expectancy,S12000047,Fife,Local Authority District,61.42,yrs,Years,2014-16,59.65,63.2,
Male healthy life expectancy,S12000047,Fife,Local Authority District,61.63,yrs,Years,2013-15,59.94,63.33,
Male healthy life expectancy,S12000049,Glasgow City,Local Authority District,56.01,yrs,Years,2018-20,54.19,57.83,
Male healthy life expectancy,S12000049,Glasgow City,Local Authority District,54.59,yrs,Years,2017-19,52.68,56.5,
Male healthy life expectancy,S12000049,Glasgow City,Local Authority District,56.08,yrs,Years,2016-18,54.39,57.78,
Male healthy life expectancy,S12000049,Glasgow City,Local Authority District,57.22,yrs,Years,2015-17,55.37,59.07,
Male healthy life expectancy,S12000049,Glasgow City,Local Authority District,58.65,yrs,Years,2014-16,56.93,60.38,
Male healthy life expectancy,S12000049,Glasgow City,Local Authority District,55.92,yrs,Years,2013-15,54.16,57.69,
Male healthy life expectancy,S12000017,Highland,Local Authority District,65.24,yrs,Years,2014-16,63.22,67.26,
Male healthy life expectancy,S12000017,Highland,Local Authority District,64.53,yrs,Years,2018-20,62.03,67.02,
Male healthy life expectancy,S12000017,Highland,Local Authority District,63.95,yrs,Years,2017-19,61.83,66.06,
Male healthy life expectancy,S12000017,Highland,Local Authority District,64.21,yrs,Years,2016-18,62.06,66.37,
Male healthy life expectancy,S12000017,Highland,Local Authority District,66.26,yrs,Years,2015-17,64.33,68.19,
Male healthy life expectancy,S12000017,Highland,Local Authority District,64.34,yrs,Years,2013-15,62.17,66.52,
Male healthy life expectancy,S12000018,Inverclyde,Local Authority District,58.04,yrs,Years,2013-15,56.04,60.05,
Male healthy life expectancy,S12000018,Inverclyde,Local Authority District,59.58,yrs,Years,2016-18,57.68,61.48,
Male healthy life expectancy,S12000018,Inverclyde,Local Authority District,58.35,yrs,Years,2017-19,56.37,60.33,
Male healthy life expectancy,S12000018,Inverclyde,Local Authority District,54.36,yrs,Years,2018-20,51.61,57.11,
Male healthy life expectancy,S12000018,Inverclyde,Local Authority District,60.47,yrs,Years,2015-17,58.69,62.26,
Male healthy life expectancy,S12000018,Inverclyde,Local Authority District,59.59,yrs,Years,2014-16,57.68,61.5,
Male healthy life expectancy,S12000019,Midlothian,Local Authority District,62.19,yrs,Years,2013-15,59.98,64.4,
Male healthy life expectancy,S12000019,Midlothian,Local Authority District,61.02,yrs,Years,2016-18,58.7,63.33,
Male healthy life expectancy,S12000019,Midlothian,Local Authority District,63.36,yrs,Years,2017-19,61.14,65.59,
Male healthy life expectancy,S12000019,Midlothian,Local Authority District,58.59,yrs,Years,2018-20,54.94,62.23,
Male healthy life expectancy,S12000019,Midlothian,Local Authority District,61.76,yrs,Years,2015-17,59.58,63.94,
Male healthy life expectancy,S12000019,Midlothian,Local Authority District,61.71,yrs,Years,2014-16,59.37,64.05,
Male healthy life expectancy,S12000020,Moray,Local Authority District,66.37,yrs,Years,2013-15,64.67,68.07,
Male healthy life expectancy,S12000020,Moray,Local Authority District,65.61,yrs,Years,2014-16,63.78,67.45,
Male healthy life expectancy,S12000020,Moray,Local Authority District,64.24,yrs,Years,2015-17,62.31,66.17,
Male healthy life expectancy,S12000020,Moray,Local Authority District,62.12,yrs,Years,2016-18,60.09,64.16,
Male healthy life expectancy,S12000020,Moray,Local Authority District,61.48,yrs,Years,2017-19,59.55,63.41,
Male healthy life expectancy,S12000020,Moray,Local Authority District,61.56,yrs,Years,2018-20,59.06,64.06,
Male healthy life expectancy,S12000013,Na h-Eileanan Siar,Local Authority District,64.98,yrs,Years,2014-16,62.12,67.84,
Male healthy life expectancy,S12000013,Na h-Eileanan Siar,Local Authority District,66.56,yrs,Years,2013-15,63.29,69.83,
Male healthy life expectancy,S12000013,Na h-Eileanan Siar,Local Authority District,64.97,yrs,Years,2015-17,62.29,67.64,
Male healthy life expectancy,S12000013,Na h-Eileanan Siar,Local Authority District,66.07,yrs,Years,2016-18,63.61,68.52,
Male healthy life expectancy,S12000013,Na h-Eileanan Siar,Local Authority District,66.99,yrs,Years,2017-19,64.1,69.88,
Male healthy life expectancy,S12000013,Na h-Eileanan Siar,Local Authority District,68.33,yrs,Years,2018-20,65.48,71.19,
Male healthy life expectancy,S12000021,North Ayrshire,Local Authority District,56.32,yrs,Years,2014-16,54.32,58.31,
Male healthy life expectancy,S12000021,North Ayrshire,Local Authority District,56.01,yrs,Years,2015-17,53.96,58.06,
Male healthy life expectancy,S12000021,North Ayrshire,Local Authority District,57.33,yrs,Years,2016-18,55.15,59.5,
Male healthy life expectancy,S12000021,North Ayrshire,Local Authority District,58.52,yrs,Years,2017-19,56.55,60.49,
Male healthy life expectancy,S12000021,North Ayrshire,Local Authority District,57.42,yrs,Years,2018-20,54.97,59.87,
Male healthy life expectancy,S12000021,North Ayrshire,Local Authority District,58.54,yrs,Years,2013-15,56.7,60.39,
Male healthy life expectancy,S12000050,North Lanarkshire,Local Authority District,58.05,yrs,Years,2013-15,56.36,59.74,
Male healthy life expectancy,S12000050,North Lanarkshire,Local Authority District,58.67,yrs,Years,2017-19,56.85,60.48,
Male healthy life expectancy,S12000050,North Lanarkshire,Local Authority District,58.53,yrs,Years,2014-16,56.83,60.23,
Male healthy life expectancy,S12000050,North Lanarkshire,Local Authority District,57.96,yrs,Years,2016-18,56.1,59.82,
Male healthy life expectancy,S12000050,North Lanarkshire,Local Authority District,56.56,yrs,Years,2018-20,54.16,58.96,
Male healthy life expectancy,S12000050,North Lanarkshire,Local Authority District,58.12,yrs,Years,2015-17,56.33,59.91,
Male healthy life expectancy,S12000023,Orkney Islands,Local Authority District,66.9,yrs,Years,2013-15,61.9,71.9,
Male healthy life expectancy,S12000023,Orkney Islands,Local Authority District,69.33,yrs,Years,2017-19,65.61,73.06,
Male healthy life expectancy,S12000023,Orkney Islands,Local Authority District,68.04,yrs,Years,2014-16,63.5,72.58,
Male healthy life expectancy,S12000023,Orkney Islands,Local Authority District,64.62,yrs,Years,2015-17,59.18,70.05,
Male healthy life expectancy,S12000023,Orkney Islands,Local Authority District,66.68,yrs,Years,2016-18,62.52,70.84,
Male healthy life expectancy,S12000023,Orkney Islands,Local Authority District,71.24,yrs,Years,2018-20,66.07,76.41,
Male healthy life expectancy,S12000048,Perth and Kinross,Local Authority District,66.98,yrs,Years,2018-20,65.02,68.94,
Male healthy life expectancy,S12000048,Perth and Kinross,Local Authority District,66.32,yrs,Years,2017-19,64.53,68.11,
Male healthy life expectancy,S12000048,Perth and Kinross,Local Authority District,66.64,yrs,Years,2016-18,64.76,68.51,
Male healthy life expectancy,S12000048,Perth and Kinross,Local Authority District,67.63,yrs,Years,2015-17,65.84,69.42,
Male healthy life expectancy,S12000048,Perth and Kinross,Local Authority District,66.71,yrs,Years,2014-16,64.79,68.62,
Male healthy life expectancy,S12000048,Perth and Kinross,Local Authority District,66.6,yrs,Years,2013-15,64.87,68.33,
Male healthy life expectancy,S12000038,Renfrewshire,Local Authority District,60.58,yrs,Years,2018-20,58.26,62.9,
Male healthy life expectancy,S12000038,Renfrewshire,Local Authority District,60.74,yrs,Years,2017-19,58.8,62.68,
Male healthy life expectancy,S12000038,Renfrewshire,Local Authority District,60.17,yrs,Years,2016-18,58.33,62.02,
Male healthy life expectancy,S12000038,Renfrewshire,Local Authority District,60.95,yrs,Years,2015-17,59.1,62.8,
Male healthy life expectancy,S12000038,Renfrewshire,Local Authority District,60.48,yrs,Years,2014-16,58.71,62.26,
Male healthy life expectancy,S12000038,Renfrewshire,Local Authority District,60.47,yrs,Years,2013-15,58.73,62.21,
Male healthy life expectancy,S12000026,Scottish Borders ,Local Authority District,64.82,yrs,Years,2014-16,63.05,66.59,
Male healthy life expectancy,S12000026,Scottish Borders ,Local Authority District,64.12,yrs,Years,2018-20,62.03,66.21,
Male healthy life expectancy,S12000026,Scottish Borders ,Local Authority District,63.31,yrs,Years,2017-19,61.38,65.25,
Male healthy life expectancy,S12000026,Scottish Borders ,Local Authority District,63.5,yrs,Years,2016-18,61.62,65.37,
Male healthy life expectancy,S12000026,Scottish Borders ,Local Authority District,64.48,yrs,Years,2015-17,62.68,66.27,
Male healthy life expectancy,S12000026,Scottish Borders ,Local Authority District,65.02,yrs,Years,2013-15,63.33,66.71,
Male healthy life expectancy,S12000027,Shetland Islands,Local Authority District,67.65,yrs,Years,2014-16,63.94,71.36,
Male healthy life expectancy,S12000027,Shetland Islands,Local Authority District,68.95,yrs,Years,2017-19,62.56,75.34,
Male healthy life expectancy,S12000027,Shetland Islands,Local Authority District,65.45,yrs,Years,2013-15,61.22,69.69,
Male healthy life expectancy,S12000027,Shetland Islands,Local Authority District,68.12,yrs,Years,2015-17,64.3,71.93,
Male healthy life expectancy,S12000027,Shetland Islands,Local Authority District,63.51,yrs,Years,2018-20,51.49,75.54,
Male healthy life expectancy,S12000027,Shetland Islands,Local Authority District,67.49,yrs,Years,2016-18,62.11,72.88,
Male healthy life expectancy,S12000028,South Ayrshire,Local Authority District,62.43,yrs,Years,2014-16,60.77,64.09,
Male healthy life expectancy,S12000028,South Ayrshire,Local Authority District,62.13,yrs,Years,2015-17,60.48,63.78,
Male healthy life expectancy,S12000028,South Ayrshire,Local Authority District,61.68,yrs,Years,2016-18,59.91,63.46,
Male healthy life expectancy,S12000028,South Ayrshire,Local Authority District,59.96,yrs,Years,2017-19,57.99,61.94,
Male healthy life expectancy,S12000028,South Ayrshire,Local Authority District,61.84,yrs,Years,2018-20,59.59,64.08,
Male healthy life expectancy,S12000028,South Ayrshire,Local Authority District,62.5,yrs,Years,2013-15,60.7,64.29,
Male healthy life expectancy,S12000029,South Lanarkshire,Local Authority District,60.76,yrs,Years,2015-17,58.86,62.66,
Male healthy life expectancy,S12000029,South Lanarkshire,Local Authority District,60.15,yrs,Years,2013-15,58.32,61.98,
Male healthy life expectancy,S12000029,South Lanarkshire,Local Authority District,61.25,yrs,Years,2014-16,59.35,63.15,
Male healthy life expectancy,S12000029,South Lanarkshire,Local Authority District,59.27,yrs,Years,2016-18,57.34,61.19,
Male healthy life expectancy,S12000029,South Lanarkshire,Local Authority District,59.52,yrs,Years,2018-20,57.6,61.44,
Male healthy life expectancy,S12000029,South Lanarkshire,Local Authority District,57.91,yrs,Years,2017-19,55.94,59.87,
Male healthy life expectancy,S12000030,Stirling,Local Authority District,64.72,yrs,Years,2014-16,62.64,66.8,
Male healthy life expectancy,S12000030,Stirling,Local Authority District,64.88,yrs,Years,2013-15,62.94,66.82,
Male healthy life expectancy,S12000030,Stirling,Local Authority District,63.38,yrs,Years,2018-20,61.06,65.71,
Male healthy life expectancy,S12000030,Stirling,Local Authority District,61.79,yrs,Years,2017-19,59.6,63.97,
Male healthy life expectancy,S12000030,Stirling,Local Authority District,64.77,yrs,Years,2015-17,62.71,66.83,
Male healthy life expectancy,S12000030,Stirling,Local Authority District,63.28,yrs,Years,2016-18,61.1,65.46,
Male healthy life expectancy,S12000039,West Dunbartonshire,Local Authority District,56.72,yrs,Years,2013-15,54.74,58.71,
Male healthy life expectancy,S12000039,West Dunbartonshire,Local Authority District,55.63,yrs,Years,2014-16,53.51,57.75,
Male healthy life expectancy,S12000039,West Dunbartonshire,Local Authority District,58.18,yrs,Years,2015-17,56.31,60.05,
Male healthy life expectancy,S12000039,West Dunbartonshire,Local Authority District,58.35,yrs,Years,2016-18,56.58,60.11,
